time (s),voltage (V),current (A)
70.7669497162982,1.84,0.0001071
70.8593347681471,1.86,0.0001116
70.9517198199961,1.88,0.0001161
71.0441048718451,1.9,0.0001207
71.136489923694,1.92,0.0001255
71.228874975543,1.94,0.0001303
71.3212600273919,1.96,0.0001352
71.4136450792409,1.98,0.0001401
71.5060301310898,2,0.0001452
71.5984151829388,2.02,0.0001503
71.6908002347877,2.04,0.0001555
71.7831852866367,2.06,0.0001607
71.8755703384856,2.08,0.000166
71.9679553903346,2.1,0.0001714
72.0603404421835,2.12,0.0001768
72.1527254940325,2.14,0.0001822
72.2451105458814,2.16,0.0001877
72.3374955977304,2.18,0.0001933
72.4298806495793,2.2,0.000199
72.5222657014283,2.22,0.0002047
72.6146507532773,2.24,0.0002104
72.7070358051262,2.26,0.0002162
72.7994208569752,2.28,0.000222
72.8918059088241,2.3,0.0002278
72.9841909606731,2.32,0.0002337
73.076576012522,2.34,0.0002395
73.168961064371,2.36,0.0002453
73.2613461162199,2.38,0.0002511
73.3537311680689,2.4,0.000257
73.4461162199178,2.42,0.000263
73.5385012717668,2.44,0.0002689
73.6308863236157,2.46,0.0002748
73.7232713754647,2.48,0.0002808
73.8156564273137,2.5,0.0002863
73.9080414791626,2.52,0.0002921
74.0004265310116,2.54,0.0002978
74.0928115828605,2.56,0.0003036
74.1851966347095,2.58,0.0003093
74.2775816865584,2.6,0.000315
74.3699667384074,2.62,0.0003208
74.4623517902563,2.64,0.0003263
74.5547368421053,2.66,0.000332
74.6471218939542,2.68,0.0003374
74.7395069458032,2.7,0.0003427
74.8318919976521,2.72,0.0003479
74.9242770495011,2.74,0.0003532
75.01666210135,2.74,0.0003463
75.109047153199,2.72,0.0003287
75.2014322050479,2.7,0.0003123
75.2938172568969,2.68,0.0002973
75.3862023087459,2.66,0.0002833
75.4785873605948,2.64,0.0002702
75.5709724124438,2.62,0.0002579
75.6633574642927,2.6,0.0002464
75.7557425161417,2.58,0.0002355
75.8481275679906,2.56,0.0002252
75.9405126198396,2.54,0.0002154
76.0328976716885,2.52,0.000206
76.1252827235375,2.5,0.0001972
76.2176677753864,2.48,0.0001888
76.3100528272354,2.46,0.0001808
76.4024378790843,2.44,0.0001731
76.4948229309333,2.42,0.0001656
76.5872079827822,2.4,0.0001585
76.6795930346312,2.38,0.0001517
76.7719780864801,2.36,0.0001452
76.8643631383291,2.34,0.0001389
76.9567481901781,2.32,0.0001331
77.049133242027,2.3,0.0001273
77.141518293876,2.28,0.0001218
77.2339033457249,2.26,0.0001165
77.3262883975739,2.24,0.0001115
77.4186734494228,2.22,0.0001066
77.5110585012718,2.2,0.000102
77.6034435531207,2.18,9.751e-05
77.6958286049697,2.16,9.317e-05
77.7882136568186,2.14,8.908e-05
77.8805987086676,2.12,8.515e-05
77.9729837605165,2.1,8.131e-05
78.0653688123655,2.08,7.765e-05
78.1577538642144,2.06,7.411e-05
78.2501389160634,2.04,7.071e-05
78.3425239679124,2.02,6.748e-05
78.4349090197613,2,6.441e-05
78.5272940716103,1.98,6.138e-05
78.6196791234592,1.96,5.854e-05
78.7120641753082,1.94,5.582e-05
78.8044492271571,1.92,5.323e-05
78.8968342790061,1.9,5.069e-05
78.989219330855,1.88,4.827e-05
79.081604382704,1.86,4.596e-05
79.1739894345529,1.84,4.374e-05
79.2663744864019,1.82,4.161e-05
79.3587595382509,1.8,3.963e-05
79.4511445900998,1.78,3.768e-05
79.5435296419488,1.76,3.579e-05
79.6359146937977,1.74,3.401e-05
79.7282997456467,1.72,3.23e-05
79.8206847974956,1.7,3.066e-05
79.9130698493446,1.68,2.911e-05
80.0054549011935,1.66,2.762e-05
80.0978399530425,1.64,2.619e-05
80.1902250048914,1.62,2.483e-05
80.2826100567404,1.6,2.353e-05
80.3749951085893,1.58,2.228e-05
80.4673801604383,1.56,2.11e-05
80.5597652122872,1.54,1.999e-05
80.6521502641362,1.52,1.891e-05
80.7445353159851,1.5,1.79e-05
80.8369203678341,1.48,1.692e-05
80.929305419683,1.46,1.598e-05
81.021690471532,1.44,1.51e-05
81.1140755233809,1.42,1.427e-05
81.2064605752299,1.4,1.345e-05
81.2988456270789,1.38,1.269e-05
81.3912306789278,1.36,1.196e-05
81.4836157307768,1.34,1.127e-05
81.5760007826257,1.32,1.062e-05
81.6683858344747,1.3,9.995e-06
81.7607708863236,1.28,9.407e-06
81.8531559381726,1.26,8.843e-06
81.9455409900215,1.24,8.305e-06
82.0379260418705,1.22,7.803e-06
82.1303110937194,1.2,7.319e-06
82.2226961455684,1.18,6.871e-06
82.3150811974174,1.16,6.439e-06
82.4074662492663,1.14,6.032e-06
82.4998513011153,1.12,5.647e-06
82.5922363529642,1.1,5.279e-06
82.6846214048132,1.08,4.93e-06
82.7770064566621,1.06,4.6e-06
82.8693915085111,1.04,4.293e-06
82.96177656036,1.02,4.003e-06
83.054161612209,1,3.723e-06
83.1465466640579,0.98,3.469e-06
83.2389317159069,0.96,3.223e-06
83.3313167677558,0.94,2.989e-06
83.4237018196048,0.92,2.768e-06
83.5160868714537,0.9,2.564e-06
83.6084719233027,0.88,2.372e-06
83.7008569751517,0.86,2.191e-06
83.7932420270006,0.84,2.025e-06
83.8856270788496,0.82,1.868e-06
83.9780121306985,0.8,1.718e-06
84.0703971825475,0.78,1.579e-06
84.1627822343964,0.76,1.449e-06
84.2551672862454,0.74,1.327e-06
84.3475523380943,0.72,1.215e-06
84.4399373899433,0.7,1.109e-06
84.5323224417922,0.68,1.011e-06
84.6247074936412,0.66,9.194e-07
84.7170925454901,0.64,8.35e-07
84.8094775973391,0.62,7.56e-07
84.901862649188,0.6,6.845e-07
84.994247701037,0.58,6.162e-07
85.0866327528859,0.56,5.559e-07
85.1790178047349,0.54,4.994e-07
85.2714028565839,0.52,4.465e-07
85.3637879084328,0.5,3.987e-07
85.4561729602818,0.48,3.539e-07
85.5485580121307,0.46,3.151e-07
85.6409430639797,0.44,2.795e-07
85.7333281158286,0.42,2.464e-07
85.8257131676776,0.4,2.178e-07
85.9180982195265,0.38,1.911e-07
86.0104832713755,0.36,1.673e-07
86.1028683232244,0.34,1.455e-07
86.1952533750734,0.32,1.264e-07
86.2876384269223,0.3,1.088e-07
86.3800234787713,0.28,9.34e-08
86.4724085306202,0.26,7.956e-08
86.5647935824692,0.24,6.743e-08
86.6571786343181,0.22,5.666e-08
86.7495636861671,0.2,4.712e-08
86.8419487380161,0.18,3.855e-08
86.934333789865,0.16,3.141e-08
87.026718841714,0.14,2.549e-08
87.1191038935629,0.12,2.038e-08
87.2114889454119,0.1,1.578e-08
87.3038739972608,0.08,1.189e-08
87.3962590491098,0.06,8.536e-09
87.9505693602035,0.05,6.293e-09
88.0429544120525,0.07,9.169e-09
88.1353394639014,0.09,1.252e-08
88.2277245157504,0.11,1.635e-08
88.3201095675993,0.13,2.098e-08
88.4124946194483,0.15,2.626e-08
88.5048796712972,0.17,3.233e-08
88.5972647231462,0.19,3.968e-08
88.6896497749951,0.21,4.833e-08
88.7820348268441,0.23,5.842e-08
88.874419878693,0.25,6.954e-08
88.966804930542,0.27,8.292e-08
89.0591899823909,0.29,9.752e-08
89.1515750342399,0.31,1.143e-07
89.2439600860888,0.33,1.34e-07
89.3363451379378,0.35,1.56e-07
89.4287301897867,0.37,1.811e-07
89.5211152416357,0.39,2.093e-07
89.6135002934846,0.41,2.407e-07
89.7058853453336,0.43,2.763e-07
89.7982703971826,0.45,3.159e-07
89.8906554490315,0.47,3.61e-07
89.9830405008805,0.49,4.102e-07
90.0754255527294,0.51,4.657e-07
90.1678106045784,0.53,5.303e-07
90.2601956564273,0.55,5.991e-07
90.3525807082763,0.57,6.755e-07
90.4449657601252,0.59,7.595e-07
90.5373508119742,0.61,8.528e-07
90.6297358638231,0.63,9.544e-07
90.7221209156721,0.65,1.068e-06
90.814505967521,0.67,1.194e-06
90.90689101937,0.69,1.332e-06
90.999276071219,0.71,1.478e-06
91.0916611230679,0.73,1.64e-06
91.1840461749169,0.75,1.82e-06
91.2764312267658,0.77,2.014e-06
91.3688162786148,0.79,2.224e-06
91.4612013304637,0.81,2.455e-06
91.5535863823127,0.83,2.706e-06
91.6459714341616,0.85,2.973e-06
91.7383564860106,0.87,3.264e-06
91.8307415378595,0.89,3.574e-06
91.9231265897085,0.91,3.904e-06
92.0155116415574,0.93,4.261e-06
92.1078966934064,0.95,4.643e-06
92.2002817452554,0.97,5.038e-06
92.2926667971043,0.99,5.474e-06
92.3850518489533,1.01,5.946e-06
92.4774369008022,1.03,6.442e-06
92.5698219526512,1.05,6.967e-06
92.6622070045001,1.07,7.53e-06
92.7545920563491,1.09,8.127e-06
92.846977108198,1.11,8.761e-06
92.939362160047,1.13,9.427e-06
93.0317472118959,1.15,1.013e-05
93.1241322637449,1.17,1.088e-05
93.2165173155938,1.19,1.167e-05
93.3089023674428,1.21,1.25e-05
93.4012874192917,1.23,1.336e-05
93.4936724711407,1.25,1.428e-05
93.5860575229896,1.27,1.524e-05
93.6784425748386,1.29,1.626e-05
93.7708276266875,1.31,1.73e-05
93.8632126785365,1.33,1.842e-05
93.9555977303855,1.35,1.957e-05
94.0479827822344,1.37,2.078e-05
94.1403678340834,1.39,2.203e-05
94.2327528859323,1.41,2.334e-05
94.3251379377813,1.43,2.471e-05
94.4175229896302,1.45,2.611e-05
94.5099080414792,1.47,2.758e-05
94.6022930933281,1.49,2.91e-05
94.6946781451771,1.51,3.07e-05
94.787063197026,1.53,3.234e-05
94.879448248875,1.55,3.406e-05
94.9718333007239,1.57,3.584e-05
95.0642183525729,1.59,3.767e-05
95.1566034044219,1.61,3.957e-05
95.2489884562708,1.63,4.151e-05
95.3413735081198,1.65,4.352e-05
95.4337585599687,1.67,4.558e-05
95.5261436118177,1.69,4.773e-05
95.6185286636666,1.71,4.995e-05
95.7109137155156,1.73,5.121e-05
95.8032987673645,1.75,5.359e-05
95.8956838192135,1.77,5.602e-05
95.9880688710624,1.79,5.85e-05
96.0804539229114,1.81,6.107e-05
96.1728389747603,1.83,6.366e-05
96.2652240266093,1.85,6.639e-05
96.3576090784582,1.87,6.914e-05
96.4499941303072,1.89,7.194e-05
96.5423791821561,1.91,7.484e-05
96.6347642340051,1.93,7.778e-05
96.7271492858541,1.95,8.08e-05
96.819534337703,1.97,8.39e-05
96.911919389552,1.99,8.703e-05
97.0043044414009,2.01,9.025e-05
97.0966894932499,2.03,9.354e-05
97.1890745450988,2.05,9.685e-05
97.2814595969478,2.07,0.0001003
97.3738446487967,2.09,0.0001037
97.4662297006457,2.11,0.0001072
97.5586147524946,2.13,0.0001108
97.6509998043436,2.15,0.0001145
97.7433848561925,2.17,0.0001182
97.8357699080415,2.19,0.000122
97.9281549598904,2.21,0.0001258
98.0205400117394,2.23,0.0001297
98.1129250635883,2.25,0.0001336
98.2053101154373,2.27,0.0001376
98.2976951672863,2.29,0.0001416
98.3900802191352,2.31,0.0001457
98.4824652709842,2.33,0.0001499
98.5748503228331,2.35,0.0001541
98.6672353746821,2.37,0.0001583
98.759620426531,2.39,0.0001626
98.85200547838,2.41,0.000167
98.9443905302289,2.43,0.0001715
99.0367755820779,2.45,0.0001761
99.1291606339268,2.47,0.0001806
99.2215456857758,2.49,0.0001851
99.3139307376247,2.51,0.0001898
99.4063157894737,2.53,0.0001944
99.4987008413226,2.55,0.000199
99.5910858931716,2.57,0.0002037
99.6834709450206,2.59,0.0002085
99.7758559968695,2.61,0.0002133
99.8682410487185,2.63,0.0002182
99.9606261005674,2.65,0.0002231
100.053011152416,2.67,0.0002281
100.145396204265,2.69,0.000233
100.237781256114,2.71,0.000238
100.330166307963,2.73,0.0002432
100.422551359812,2.75,0.0002481
100.514936411661,2.77,0.0002532
100.60732146351,2.79,0.0002583
100.699706515359,2.81,0.0002633
100.792091567208,2.83,0.0002685
100.884476619057,2.85,0.0002736
100.976861670906,2.87,0.0002788
101.069246722755,2.89,0.000284
101.161631774604,2.91,0.0002892
101.254016826453,2.93,0.0002945
101.346401878302,2.95,0.0002999
101.438786930151,2.97,0.000305
101.531171982,2.99,0.0003104
101.623557033849,2.99,0.0003057
101.715942085698,2.97,0.000291
101.808327137546,2.95,0.0002777
101.900712189395,2.93,0.0002654
101.993097241244,2.91,0.0002538
102.085482293093,2.89,0.0002429
102.177867344942,2.87,0.0002327
102.270252396791,2.85,0.0002227
102.36263744864,2.83,0.0002132
102.455022500489,2.81,0.0002045
102.547407552338,2.79,0.0001961
102.639792604187,2.77,0.0001882
102.732177656036,2.75,0.0001805
102.824562707885,2.73,0.0001733
102.916947759734,2.71,0.0001664
103.009332811583,2.69,0.0001597
103.101717863432,2.67,0.0001533
103.194102915281,2.65,0.000147
103.28648796713,2.63,0.000141
103.378873018979,2.61,0.0001353
103.471258070828,2.59,0.0001298
103.563643122677,2.57,0.0001245
103.656028174526,2.55,0.0001194
103.748413226375,2.53,0.0001146
103.840798278223,2.51,0.0001099
103.933183330072,2.49,0.0001053
104.025568381921,2.47,0.000101
104.11795343377,2.45,9.691e-05
104.210338485619,2.43,9.284e-05
104.302723537468,2.41,8.9e-05
104.395108589317,2.39,8.528e-05
104.487493641166,2.37,8.17e-05
104.579878693015,2.35,7.83e-05
104.672263744864,2.33,7.497e-05
104.764648796713,2.31,7.178e-05
104.857033848562,2.29,6.869e-05
104.949418900411,2.27,6.573e-05
105.04180395226,2.25,6.295e-05
105.134189004109,2.23,6.022e-05
105.226574055958,2.21,5.756e-05
105.318959107807,2.19,5.503e-05
105.411344159656,2.17,5.26e-05
105.503729211505,2.15,5.03e-05
105.596114263354,2.13,4.804e-05
105.688499315203,2.11,4.59e-05
105.780884367051,2.09,4.385e-05
105.8732694189,2.07,4.19e-05
105.965654470749,2.05,4.001e-05
106.058039522598,2.03,3.824e-05
106.150424574447,2.01,3.65e-05
106.242809626296,1.99,3.484e-05
106.335194678145,1.97,3.323e-05
106.427579729994,1.95,3.169e-05
106.519964781843,1.93,3.021e-05
106.612349833692,1.91,2.878e-05
106.704734885541,1.89,2.744e-05
106.79711993739,1.87,2.614e-05
106.889504989239,1.85,2.488e-05
106.981890041088,1.83,2.37e-05
107.074275092937,1.81,2.257e-05
107.166660144786,1.79,2.147e-05
107.259045196635,1.77,2.043e-05
107.351430248484,1.75,1.945e-05
107.443815300333,1.73,1.85e-05
107.536200352182,1.71,1.759e-05
107.628585404031,1.69,1.671e-05
107.720970455879,1.67,1.588e-05
107.813355507728,1.65,1.508e-05
107.905740559577,1.63,1.433e-05
107.998125611426,1.61,1.36e-05
108.090510663275,1.59,1.292e-05
108.182895715124,1.57,1.225e-05
108.275280766973,1.55,1.162e-05
108.367665818822,1.53,1.102e-05
108.460050870671,1.51,1.045e-05
108.55243592252,1.49,9.897e-06
108.644820974369,1.47,9.377e-06
108.737206026218,1.45,8.882e-06
108.829591078067,1.43,8.414e-06
108.921976129916,1.41,7.962e-06
109.014361181765,1.39,7.531e-06
109.106746233614,1.37,7.127e-06
109.199131285463,1.35,6.741e-06
109.291516337312,1.33,6.372e-06
109.383901389161,1.31,6.016e-06
109.47628644101,1.29,5.687e-06
109.568671492859,1.27,5.367e-06
109.661056544708,1.25,5.057e-06
109.753441596556,1.23,4.773e-06
109.845826648405,1.21,4.498e-06
109.938211700254,1.19,4.238e-06
110.030596752103,1.17,3.999e-06
110.122981803952,1.15,3.766e-06
110.215366855801,1.13,3.539e-06
110.30775190765,1.11,3.328e-06
110.400136959499,1.09,3.126e-06
110.492522011348,1.07,2.939e-06
110.584907063197,1.05,2.757e-06
110.677292115046,1.03,2.584e-06
110.769677166895,1.01,2.419e-06
110.862062218744,0.99,2.265e-06
110.954447270593,0.97,2.118e-06
111.046832322442,0.95,1.981e-06
111.139217374291,0.93,1.851e-06
111.23160242614,0.91,1.726e-06
111.323987477989,0.89,1.61e-06
111.416372529838,0.87,1.499e-06
111.508757581687,0.85,1.395e-06
111.601142633536,0.83,1.298e-06
111.693527685384,0.81,1.205e-06
111.785912737233,0.79,1.116e-06
111.878297789082,0.77,1.033e-06
111.970682840931,0.75,9.542e-07
112.06306789278,0.73,8.811e-07
112.155452944629,0.71,8.114e-07
112.247837996478,0.69,7.469e-07
112.340223048327,0.67,6.86e-07
112.432608100176,0.65,6.288e-07
112.524993152025,0.63,5.75e-07
112.617378203874,0.61,5.255e-07
112.709763255723,0.59,4.79e-07
112.802148307572,0.57,4.352e-07
112.894533359421,0.55,3.939e-07
112.98691841127,0.53,3.564e-07
113.079303463119,0.51,3.219e-07
113.171688514968,0.49,2.899e-07
113.264073566817,0.47,2.6e-07
113.356458618666,0.45,2.322e-07
113.448843670515,0.43,2.072e-07
113.541228722364,0.41,1.845e-07
113.633613774213,0.39,1.632e-07
113.725998826061,0.37,1.441e-07
113.81838387791,0.35,1.266e-07
113.910768929759,0.33,1.105e-07
114.003153981608,0.31,9.652e-08
114.095539033457,0.29,8.328e-08
114.187924085306,0.27,7.177e-08
114.280309137155,0.25,6.145e-08
114.372694189004,0.23,5.243e-08
114.465079240853,0.21,4.422e-08
114.557464292702,0.19,3.699e-08
114.649849344551,0.17,3.062e-08
114.7422343964,0.15,2.503e-08
114.834619448249,0.13,2.023e-08
114.927004500098,0.11,1.6e-08
115.019389551947,0.09,1.238e-08
115.111774603796,0.07,9.189e-09
115.204159655645,0.05,6.312e-09
115.758469966738,0.06,7.171e-09
115.850855018587,0.08,9.967e-09
115.943240070436,0.1,1.321e-08
116.035625122285,0.12,1.691e-08
116.128010174134,0.14,2.139e-08
116.220395225983,0.16,2.66e-08
116.312780277832,0.18,3.263e-08
116.405165329681,0.2,3.964e-08
116.49755038153,0.22,4.772e-08
116.589935433379,0.24,5.726e-08
116.682320485228,0.26,6.784e-08
116.774705537077,0.28,7.993e-08
116.867090588926,0.3,9.352e-08
116.959475640775,0.32,1.087e-07
117.051860692624,0.34,1.264e-07
117.144245744473,0.36,1.461e-07
117.236630796322,0.38,1.68e-07
117.329015848171,0.4,1.933e-07
117.42140090002,0.42,2.204e-07
117.513785951869,0.44,2.519e-07
117.606171003717,0.46,2.858e-07
117.698556055566,0.48,3.239e-07
117.790941107415,0.5,3.663e-07
117.883326159264,0.52,4.13e-07
117.975711211113,0.54,4.649e-07
118.068096262962,0.56,5.245e-07
118.160481314811,0.58,5.864e-07
118.25286636666,0.6,6.542e-07
118.345251418509,0.62,7.285e-07
118.437636470358,0.64,8.097e-07
118.530021522207,0.66,8.987e-07
118.622406574056,0.68,9.978e-07
118.714791625905,0.7,1.101e-06
118.807176677754,0.72,1.217e-06
118.899561729603,0.74,1.34e-06
118.991946781452,0.76,1.474e-06
119.084331833301,0.78,1.617e-06
119.17671688515,0.8,1.771e-06
119.269101936999,0.82,1.938e-06
119.361486988848,0.84,2.117e-06
119.453872040697,0.86,2.306e-06
119.546257092546,0.88,2.511e-06
119.638642144394,0.9,2.729e-06
119.731027196243,0.92,2.96e-06
119.823412248092,0.94,3.209e-06
119.915797299941,0.96,3.47e-06
120.00818235179,0.98,3.749e-06
120.100567403639,1,4.044e-06
120.192952455488,0.98,3.74e-06
120.285337507337,0.96,3.459e-06
120.377722559186,0.94,3.194e-06
120.470107611035,0.92,2.946e-06
120.562492662884,0.9,2.712e-06
120.654877714733,0.88,2.497e-06
120.747262766582,0.86,2.294e-06
120.839647818431,0.84,2.108e-06
120.93203287028,0.82,1.933e-06
121.024417922129,0.8,1.77e-06
121.116802973978,0.78,1.618e-06
121.209188025827,0.76,1.478e-06
121.301573077676,0.74,1.346e-06
121.393958129525,0.72,1.225e-06
121.486343181374,0.7,1.113e-06
121.578728233222,0.68,1.01e-06
121.671113285071,0.66,9.144e-07
121.76349833692,0.64,8.261e-07
121.855883388769,0.62,7.45e-07
121.948268440618,0.6,6.706e-07
122.040653492467,0.58,6.022e-07
122.133038544316,0.56,5.397e-07
122.225423596165,0.54,4.825e-07
122.317808648014,0.52,4.306e-07
122.410193699863,0.5,3.809e-07
122.502578751712,0.48,3.381e-07
122.594963803561,0.46,2.993e-07
122.68734885541,0.44,2.645e-07
122.779733907259,0.42,2.333e-07
122.872118959108,0.4,2.049e-07
122.964504010957,0.38,1.79e-07
123.056889062806,0.36,1.561e-07
123.149274114655,0.34,1.352e-07
123.241659166504,0.32,1.168e-07
123.334044218353,0.3,1.005e-07
123.426429270202,0.28,8.58e-08
123.518814322051,0.26,7.3e-08
123.611199373899,0.24,6.174e-08
123.703584425748,0.22,5.179e-08
123.795969477597,0.2,4.313e-08
123.888354529446,0.18,3.532e-08
123.980739581295,0.16,2.898e-08
124.073124633144,0.14,2.335e-08
124.165509684993,0.12,1.845e-08
124.257894736842,0.1,1.429e-08
124.350279788691,0.08,1.081e-08
124.44266484054,0.06,7.675e-09
124.996975151634,-0.05,-6.087e-09
125.089360203483,-0.07,-9.297e-09
125.181745255332,-0.09,-1.315e-08
125.274130307181,-0.11,-1.79e-08
125.36651535903,-0.13,-2.376e-08
125.458900410879,-0.15,-3.09e-08
125.551285462727,-0.17,-3.982e-08
125.643670514576,-0.19,-5.014e-08
125.736055566425,-0.21,-6.304e-08
125.828440618274,-0.23,-7.884e-08
125.920825670123,-0.25,-9.753e-08
126.013210721972,-0.27,-1.199e-07
126.105595773821,-0.29,-1.467e-07
126.19798082567,-0.31,-1.786e-07
126.290365877519,-0.33,-2.166e-07
126.382750929368,-0.35,-2.609e-07
126.475135981217,-0.37,-3.13e-07
126.567521033066,-0.39,-3.749e-07
126.659906084915,-0.41,-4.466e-07
126.752291136764,-0.43,-5.243e-07
126.844676188613,-0.45,-6.208e-07
126.937061240462,-0.47,-7.326e-07
127.029446292311,-0.49,-8.624e-07
127.12183134416,-0.51,-1.013e-06
127.214216396009,-0.53,-1.187e-06
127.306601447858,-0.55,-1.386e-06
127.398986499707,-0.57,-1.615e-06
127.491371551555,-0.59,-1.879e-06
127.583756603404,-0.61,-2.184e-06
127.676141655253,-0.63,-2.527e-06
127.768526707102,-0.65,-2.923e-06
127.860911758951,-0.67,-3.366e-06
127.9532968108,-0.69,-3.876e-06
128.045681862649,-0.71,-4.452e-06
128.138066914498,-0.73,-5.082e-06
128.230451966347,-0.75,-5.806e-06
128.322837018196,-0.77,-6.631e-06
128.415222070045,-0.79,-7.561e-06
128.507607121894,-0.81,-8.595e-06
128.599992173743,-0.83,-9.766e-06
128.692377225592,-0.85,-1.107e-05
128.784762277441,-0.87,-1.253e-05
128.87714732929,-0.89,-1.415e-05
128.969532381139,-0.91,-1.595e-05
129.061917432988,-0.93,-1.796e-05
129.154302484837,-0.95,-2.02e-05
129.246687536686,-0.97,-2.267e-05
129.339072588535,-0.99,-2.541e-05
129.431457640384,-1.01,-2.842e-05
129.523842692232,-1.03,-3.171e-05
129.616227744081,-1.05,-3.536e-05
129.70861279593,-1.07,-3.935e-05
129.800997847779,-1.09,-4.37e-05
129.893382899628,-1.11,-4.845e-05
129.985767951477,-1.13,-5.36e-05
130.078153003326,-1.15,-5.918e-05
130.170538055175,-1.17,-6.52e-05
130.262923107024,-1.19,-7.177e-05
130.355308158873,-1.21,-7.885e-05
130.447693210722,-1.23,-8.652e-05
130.540078262571,-1.25,-9.483e-05
130.63246331442,-1.27,-0.0001037
130.724848366269,-1.29,-0.0001132
130.817233418118,-1.31,-0.0001234
130.909618469967,-1.33,-0.0001342
131.002003521816,-1.35,-0.0001459
131.094388573665,-1.37,-0.0001582
131.186773625514,-1.39,-0.0001713
131.279158677363,-1.41,-0.0001851
131.371543729212,-1.43,-0.0001996
131.46392878106,-1.45,-0.0002151
131.556313832909,-1.47,-0.0002314
131.648698884758,-1.49,-0.0002484
131.741083936607,-1.51,-0.0002663
131.833468988456,-1.53,-0.000285
131.925854040305,-1.55,-0.0003045
132.018239092154,-1.57,-0.0003247
132.110624144003,-1.59,-0.0003459
132.203009195852,-1.61,-0.000368
132.295394247701,-1.63,-0.0003908
132.38777929955,-1.65,-0.0004146
132.480164351399,-1.67,-0.000439
132.572549403248,-1.69,-0.0004643
132.664934455097,-1.71,-0.0004905
132.757319506946,-1.73,-0.0005155
132.849704558795,-1.75,-0.0005428
132.942089610644,-1.77,-0.0005709
133.034474662493,-1.79,-0.0006
133.126859714342,-1.81,-0.0006298
133.219244766191,-1.83,-0.0006606
133.31162981804,-1.85,-0.0006919
133.404014869888,-1.87,-0.0007241
133.496399921737,-1.89,-0.0007568
133.588784973586,-1.91,-0.0007904
133.681170025435,-1.93,-0.0008246
133.773555077284,-1.95,-0.0008594
133.865940129133,-1.97,-0.0008951
133.958325180982,-1.99,-0.000931
134.050710232831,-2.01,-0.0009677
134.14309528468,-2.03,-0.001005
134.235480336529,-2.05,-0.001043
134.327865388378,-2.07,-0.001081
134.420250440227,-2.09,-0.00112
134.512635492076,-2.11,-0.001159
134.605020543925,-2.13,-0.001199
134.697405595774,-2.15,-0.001239
134.789790647623,-2.17,-0.00128
134.882175699472,-2.19,-0.001321
134.974560751321,-2.21,-0.001363
135.06694580317,-2.23,-0.001405
135.159330855019,-2.25,-0.001448
135.251715906868,-2.27,-0.001491
135.344100958717,-2.29,-0.001534
135.436486010565,-2.31,-0.001577
135.528871062414,-2.33,-0.001621
135.621256114263,-2.35,-0.001665
135.713641166112,-2.37,-0.001709
135.806026217961,-2.39,-0.001754
135.89841126981,-2.41,-0.0018
135.990796321659,-2.43,-0.001845
136.083181373508,-2.45,-0.001891
136.175566425357,-2.47,-0.001937
136.267951477206,-2.49,-0.001984
136.360336529055,-2.51,-0.00203
136.452721580904,-2.53,-0.002076
136.545106632753,-2.55,-0.002123
136.637491684602,-2.57,-0.00217
136.729876736451,-2.59,-0.002217
136.8222617883,-2.61,-0.002265
136.914646840149,-2.63,-0.002313
137.007031891998,-2.65,-0.00236
137.099416943847,-2.67,-0.002409
137.191801995696,-2.69,-0.002456
137.284187047545,-2.71,-0.002505
137.376572099393,-2.73,-0.002553
137.468957151242,-2.75,-0.002601
137.561342203091,-2.77,-0.002649
137.65372725494,-2.79,-0.002698
137.746112306789,-2.81,-0.002746
137.838497358638,-2.83,-0.002795
137.930882410487,-2.85,-0.002844
138.023267462336,-2.87,-0.002893
138.115652514185,-2.89,-0.002942
138.208037566034,-2.91,-0.002991
138.300422617883,-2.93,-0.00304
138.392807669732,-2.95,-0.003089
138.485192721581,-2.97,-0.003139
138.57757777343,-2.99,-0.003185
138.669962825279,-2.99,-0.003177
138.762347877128,-2.97,-0.003111
138.854732928977,-2.95,-0.003046
138.947117980826,-2.93,-0.002981
139.039503032675,-2.91,-0.002918
139.131888084524,-2.89,-0.002854
139.224273136373,-2.87,-0.002792
139.316658188222,-2.85,-0.00273
139.40904324007,-2.83,-0.002668
139.501428291919,-2.81,-0.002608
139.593813343768,-2.79,-0.002549
139.686198395617,-2.77,-0.00249
139.778583447466,-2.75,-0.002431
139.870968499315,-2.73,-0.002374
139.963353551164,-2.71,-0.002316
140.055738603013,-2.69,-0.00226
140.148123654862,-2.67,-0.002204
140.240508706711,-2.65,-0.002148
140.33289375856,-2.63,-0.002094
140.425278810409,-2.61,-0.00204
140.517663862258,-2.59,-0.001986
140.610048914107,-2.57,-0.001933
140.702433965956,-2.55,-0.00188
140.794819017805,-2.53,-0.001828
140.887204069654,-2.51,-0.001777
140.979589121503,-2.49,-0.001727
141.071974173352,-2.47,-0.001677
141.164359225201,-2.45,-0.001628
141.25674427705,-2.43,-0.001579
141.349129328898,-2.41,-0.001531
141.441514380747,-2.39,-0.001484
141.533899432596,-2.37,-0.001438
141.626284484445,-2.35,-0.001392
141.718669536294,-2.33,-0.001348
141.811054588143,-2.31,-0.001303
141.903439639992,-2.29,-0.001259
141.995824691841,-2.27,-0.001216
142.08820974369,-2.25,-0.001174
142.180594795539,-2.23,-0.001132
142.272979847388,-2.21,-0.001092
142.365364899237,-2.19,-0.001052
142.457749951086,-2.17,-0.001012
